filename,distance
ER-numArg20-pbAtt0.5-14.apx,8
ER-numArg20-pbAtt0.75-11.apx,4
ER-numArg20-pbAtt0.2-4.apx,18
ER-numArg20-pbAtt0.95-7.apx,2
ER-numArg20-pbAtt0.7-18.apx,6
ER-numArg20-pbAtt0.2-15.apx,18
ER-numArg20-pbAtt0.6-6.apx,4
ER-numArg20-pbAtt0.6-5.apx,2
ER-numArg20-pbAtt0.8-5.apx,2
ER-numArg20-pbAtt0.3-11.apx,6
ER-numArg20-pbAtt0.95-15.apx,12
ER-numArg20-pbAtt0.45-4.apx,8
ER-numArg20-pbAtt0.9-13.apx,4
ER-numArg20-pbAtt0.25-4.apx,52
ER-numArg20-pbAtt0.15-2.apx,4
ER-numArg20-pbAtt0.85-4.apx,6
ER-numArg20-pbAtt0.9-7.apx,0
ER-numArg20-pbAtt0.45-8.apx,6
ER-numArg20-pbAtt0.85-2.apx,2
ER-numArg20-pbAtt0.45-10.apx,4
ER-numArg20-pbAtt0.7-2.apx,2
ER-numArg20-pbAtt0.25-2.apx,4
ER-numArg20-pbAtt0.15-4.apx,10
ER-numArg20-pbAtt0.95-0.apx,6
ER-numArg20-pbAtt0.4-18.apx,6
ER-numArg20-pbAtt0.2-8.apx,36
ER-numArg20-pbAtt0.55-4.apx,0
ER-numArg20-pbAtt0.25-8.apx,20
ER-numArg20-pbAtt0.2-1.apx,68
ER-numArg20-pbAtt0.35-10.apx,8
ER-numArg20-pbAtt0.3-18.apx,4
ER-numArg20-pbAtt0.8-3.apx,6
ER-numArg20-pbAtt0.9-12.apx,2
ER-numArg20-pbAtt0.3-12.apx,22
ER-numArg20-pbAtt0.4-6.apx,10
ER-numArg20-pbAtt0.65-15.apx,6
ER-numArg20-pbAtt0.45-15.apx,8
ER-numArg20-pbAtt0.3-5.apx,0
ER-numArg20-pbAtt0.95-5.apx,6
ER-numArg20-pbAtt0.55-11.apx,0
ER-numArg20-pbAtt0.9-9.apx,8
ER-numArg20-pbAtt0.5-2.apx,38
ER-numArg20-pbAtt0.25-0.apx,30
ER-numArg20-pbAtt0.55-1.apx,6
ER-numArg20-pbAtt0.55-7.apx,2
ER-numArg20-pbAtt0.35-12.apx,22
ER-numArg20-pbAtt0.4-0.apx,2
ER-numArg20-pbAtt0.65-17.apx,4
ER-numArg20-pbAtt0.7-9.apx,10
ER-numArg20-pbAtt0.25-7.apx,4
ER-numArg20-pbAtt0.5-11.apx,2
ER-numArg20-pbAtt0.4-5.apx,14
ER-numArg20-pbAtt0.7-12.apx,2
ER-numArg20-pbAtt0.8-11.apx,2
ER-numArg20-pbAtt0.3-13.apx,8
ER-numArg20-pbAtt0.2-0.apx,28
ER-numArg20-pbAtt0.8-7.apx,4
ER-numArg20-pbAtt0.7-17.apx,4
ER-numArg20-pbAtt0.3-15.apx,6
ER-numArg20-pbAtt0.95-17.apx,10
ER-numArg20-pbAtt0.65-9.apx,6
ER-numArg20-pbAtt0.7-6.apx,10
ER-numArg20-pbAtt0.4-8.apx,8
ER-numArg20-pbAtt0.2-17.apx,6
ER-numArg20-pbAtt0.4-17.apx,6
ER-numArg20-pbAtt0.55-12.apx,6
ER-numArg20-pbAtt0.85-5.apx,14
ER-numArg20-pbAtt0.55-8.apx,8
ER-numArg20-pbAtt0.2-12.apx,10
ER-numArg20-pbAtt0.25-3.apx,30
ER-numArg20-pbAtt0.15-0.apx,18
ER-numArg20-pbAtt0.6-9.apx,2
