filename,distance
ER-numArg100-pbAtt0.35-16.apx,160
ER-numArg100-pbAtt0.85-3.apx,56
ER-numArg100-pbAtt0.35-7.apx,116
ER-numArg100-pbAtt0.7-7.apx,46
ER-numArg100-pbAtt0.45-17.apx,138
ER-numArg100-pbAtt0.35-11.apx,118
ER-numArg100-pbAtt0.4-1.apx,130
ER-numArg100-pbAtt0.35-15.apx,94
ER-numArg100-pbAtt0.9-12.apx,44
ER-numArg100-pbAtt0.35-5.apx,96
ER-numArg100-pbAtt0.75-8.apx,50
ER-numArg100-pbAtt0.7-0.apx,52
ER-numArg100-pbAtt0.25-10.apx,174
ER-numArg100-pbAtt0.95-2.apx,46
ER-numArg100-pbAtt0.25-2.apx,210
ER-numArg100-pbAtt0.8-15.apx,62
ER-numArg100-pbAtt0.45-12.apx,122
ER-numArg100-pbAtt0.35-0.apx,146
ER-numArg100-pbAtt0.9-4.apx,36
ER-numArg100-pbAtt0.3-8.apx,124
ER-numArg100-pbAtt0.8-10.apx,56
ER-numArg100-pbAtt0.9-9.apx,28
ER-numArg100-pbAtt0.5-3.apx,100
ER-numArg100-pbAtt0.6-9.apx,62
ER-numArg100-pbAtt0.5-4.apx,116
ER-numArg100-pbAtt0.85-11.apx,36
ER-numArg100-pbAtt0.9-5.apx,64
ER-numArg100-pbAtt0.4-17.apx,134
ER-numArg100-pbAtt0.2-6.apx,226
ER-numArg100-pbAtt0.3-11.apx,190
ER-numArg100-pbAtt0.95-14.apx,20
ER-numArg100-pbAtt0.25-5.apx,174
ER-numArg100-pbAtt0.15-3.apx,198
ER-numArg100-pbAtt0.9-1.apx,56
ER-numArg100-pbAtt0.9-17.apx,52
ER-numArg100-pbAtt0.65-11.apx,76
ER-numArg100-pbAtt0.75-1.apx,50
ER-numArg100-pbAtt0.6-2.apx,54
ER-numArg100-pbAtt0.65-14.apx,56
ER-numArg100-pbAtt0.75-16.apx,46
ER-numArg100-pbAtt0.55-10.apx,92
ER-numArg100-pbAtt0.75-18.apx,28
ER-numArg100-pbAtt0.35-10.apx,136
ER-numArg100-pbAtt0.25-0.apx,176
ER-numArg100-pbAtt0.3-18.apx,152
ER-numArg100-pbAtt0.55-5.apx,58
ER-numArg100-pbAtt0.35-6.apx,178
ER-numArg100-pbAtt0.75-6.apx,40
ER-numArg100-pbAtt0.75-9.apx,42
ER-numArg100-pbAtt0.4-0.apx,86
ER-numArg100-pbAtt0.85-4.apx,64
ER-numArg100-pbAtt0.8-11.apx,54
ER-numArg100-pbAtt0.55-11.apx,70
ER-numArg100-pbAtt0.25-18.apx,198
ER-numArg100-pbAtt0.7-15.apx,58
ER-numArg100-pbAtt0.85-12.apx,40
ER-numArg100-pbAtt0.65-15.apx,82
ER-numArg100-pbAtt0.95-17.apx,22
ER-numArg100-pbAtt0.15-12.apx,228
ER-numArg100-pbAtt0.2-13.apx,184
ER-numArg100-pbAtt0.9-14.apx,64
ER-numArg100-pbAtt0.15-1.apx,190
ER-numArg100-pbAtt0.15-13.apx,234
ER-numArg100-pbAtt0.55-18.apx,80
ER-numArg100-pbAtt0.6-0.apx,86
ER-numArg100-pbAtt0.7-11.apx,84
ER-numArg100-pbAtt0.2-0.apx,206
ER-numArg100-pbAtt0.65-17.apx,52
ER-numArg100-pbAtt0.4-18.apx,108
ER-numArg100-pbAtt0.6-11.apx,52
ER-numArg100-pbAtt0.8-2.apx,36
ER-numArg100-pbAtt0.45-14.apx,72
ER-numArg100-pbAtt0.85-6.apx,38
ER-numArg100-pbAtt0.65-9.apx,82
ER-numArg100-pbAtt0.65-10.apx,48
ER-numArg100-pbAtt0.35-2.apx,190
ER-numArg100-pbAtt0.15-9.apx,258
ER-numArg100-pbAtt0.85-13.apx,40
ER-numArg100-pbAtt0.95-18.apx,32
ER-numArg100-pbAtt0.2-16.apx,190
ER-numArg100-pbAtt0.55-17.apx,78
ER-numArg100-pbAtt0.4-8.apx,130
ER-numArg100-pbAtt0.45-15.apx,114
ER-numArg100-pbAtt0.45-9.apx,108
ER-numArg100-pbAtt0.9-16.apx,26
ER-numArg100-pbAtt0.5-12.apx,88
ER-numArg100-pbAtt0.3-5.apx,216
ER-numArg100-pbAtt0.65-1.apx,66
ER-numArg100-pbAtt0.8-6.apx,66
ER-numArg100-pbAtt0.55-2.apx,50
ER-numArg100-pbAtt0.65-13.apx,48
ER-numArg100-pbAtt0.8-0.apx,64
ER-numArg100-pbAtt0.75-14.apx,50
ER-numArg100-pbAtt0.4-2.apx,216
ER-numArg100-pbAtt0.5-11.apx,80
ER-numArg100-pbAtt0.15-6.apx,234
ER-numArg100-pbAtt0.25-13.apx,178
ER-numArg100-pbAtt0.45-11.apx,90
ER-numArg100-pbAtt0.2-17.apx,176
ER-numArg100-pbAtt0.45-6.apx,94
ER-numArg100-pbAtt0.45-4.apx,126
ER-numArg100-pbAtt0.95-9.apx,26
ER-numArg100-pbAtt0.55-7.apx,80
ER-numArg100-pbAtt0.55-3.apx,76
ER-numArg100-pbAtt0.8-7.apx,42
ER-numArg100-pbAtt0.75-10.apx,40
ER-numArg100-pbAtt0.7-13.apx,62
ER-numArg100-pbAtt0.6-12.apx,78
ER-numArg100-pbAtt0.95-10.apx,28
ER-numArg100-pbAtt0.35-13.apx,122
ER-numArg100-pbAtt0.65-18.apx,60
ER-numArg100-pbAtt0.85-0.apx,44
ER-numArg100-pbAtt0.15-16.apx,232
ER-numArg100-pbAtt0.65-4.apx,66
ER-numArg100-pbAtt0.3-17.apx,140
ER-numArg100-pbAtt0.95-4.apx,58
ER-numArg100-pbAtt0.8-8.apx,50
ER-numArg100-pbAtt0.85-9.apx,54
ER-numArg100-pbAtt0.45-7.apx,126
ER-numArg100-pbAtt0.8-13.apx,36
ER-numArg100-pbAtt0.4-10.apx,86
ER-numArg100-pbAtt0.3-10.apx,156
ER-numArg100-pbAtt0.65-5.apx,76
ER-numArg100-pbAtt0.8-9.apx,42
ER-numArg100-pbAtt0.15-18.apx,146
ER-numArg100-pbAtt0.2-14.apx,200
ER-numArg100-pbAtt0.55-0.apx,60
ER-numArg100-pbAtt0.4-5.apx,86
ER-numArg100-pbAtt0.75-3.apx,42
ER-numArg100-pbAtt0.5-8.apx,66
ER-numArg100-pbAtt0.95-5.apx,36
ER-numArg100-pbAtt0.45-3.apx,118
ER-numArg100-pbAtt0.2-11.apx,218
ER-numArg100-pbAtt0.9-10.apx,48
ER-numArg100-pbAtt0.7-8.apx,36
ER-numArg100-pbAtt0.9-15.apx,32
ER-numArg100-pbAtt0.7-1.apx,72
ER-numArg100-pbAtt0.5-14.apx,98
ER-numArg100-pbAtt0.9-3.apx,40
ER-numArg100-pbAtt0.3-4.apx,190
ER-numArg100-pbAtt0.3-6.apx,152
ER-numArg100-pbAtt0.2-9.apx,182
ER-numArg100-pbAtt0.6-15.apx,64
ER-numArg100-pbAtt0.15-11.apx,152
ER-numArg100-pbAtt0.35-4.apx,150
ER-numArg100-pbAtt0.7-10.apx,50
ER-numArg100-pbAtt0.8-3.apx,52
ER-numArg100-pbAtt0.35-18.apx,78
ER-numArg100-pbAtt0.6-6.apx,50
ER-numArg100-pbAtt0.4-13.apx,114
ER-numArg100-pbAtt0.7-12.apx,48
ER-numArg100-pbAtt0.85-8.apx,22
ER-numArg100-pbAtt0.95-16.apx,40
ER-numArg100-pbAtt0.4-7.apx,122
ER-numArg100-pbAtt0.2-8.apx,204
ER-numArg100-pbAtt0.25-14.apx,154
ER-numArg100-pbAtt0.25-11.apx,174
ER-numArg100-pbAtt0.75-17.apx,50
ER-numArg100-pbAtt0.65-16.apx,64
ER-numArg100-pbAtt0.2-10.apx,208
ER-numArg100-pbAtt0.95-11.apx,38
ER-numArg100-pbAtt0.7-14.apx,54
ER-numArg100-pbAtt0.85-2.apx,60
ER-numArg100-pbAtt0.25-1.apx,178
ER-numArg100-pbAtt0.7-2.apx,70
ER-numArg100-pbAtt0.55-4.apx,116
ER-numArg100-pbAtt0.2-7.apx,214
ER-numArg100-pbAtt0.7-18.apx,58
ER-numArg100-pbAtt0.95-7.apx,30
ER-numArg100-pbAtt0.6-13.apx,74
ER-numArg100-pbAtt0.25-16.apx,180
ER-numArg100-pbAtt0.85-16.apx,46
ER-numArg100-pbAtt0.6-8.apx,46
ER-numArg100-pbAtt0.75-7.apx,54
ER-numArg100-pbAtt0.5-0.apx,66
ER-numArg100-pbAtt0.4-3.apx,120
ER-numArg100-pbAtt0.55-1.apx,94
ER-numArg100-pbAtt0.5-15.apx,74
ER-numArg100-pbAtt0.4-4.apx,84
ER-numArg100-pbAtt0.6-17.apx,80
ER-numArg100-pbAtt0.4-9.apx,88
ER-numArg100-pbAtt0.35-12.apx,108
ER-numArg100-pbAtt0.2-3.apx,172
ER-numArg100-pbAtt0.5-16.apx,106
ER-numArg100-pbAtt0.65-8.apx,46
ER-numArg100-pbAtt0.7-9.apx,52
ER-numArg100-pbAtt0.75-0.apx,38
ER-numArg100-pbAtt0.5-7.apx,134
ER-numArg100-pbAtt0.15-14.apx,204
ER-numArg100-pbAtt0.55-14.apx,86
ER-numArg100-pbAtt0.2-18.apx,228
ER-numArg100-pbAtt0.85-1.apx,42
ER-numArg100-pbAtt0.8-12.apx,48
ER-numArg100-pbAtt0.55-13.apx,78
ER-numArg100-pbAtt0.55-8.apx,84
ER-numArg100-pbAtt0.2-1.apx,220
ER-numArg100-pbAtt0.6-16.apx,58
ER-numArg100-pbAtt0.7-6.apx,54
ER-numArg100-pbAtt0.95-12.apx,60
ER-numArg100-pbAtt0.3-3.apx,154
ER-numArg100-pbAtt0.15-10.apx,226
ER-numArg100-pbAtt0.9-6.apx,22
ER-numArg100-pbAtt0.6-14.apx,66
ER-numArg100-pbAtt0.3-13.apx,224
ER-numArg100-pbAtt0.45-13.apx,76
ER-numArg100-pbAtt0.8-16.apx,52
ER-numArg100-pbAtt0.6-7.apx,58
