filename,distance
ER-numArg100-pbAtt0.35-3.apx,156
ER-numArg100-pbAtt0.55-6.apx,142
ER-numArg100-pbAtt0.85-14.apx,104
ER-numArg100-pbAtt0.55-12.apx,206
ER-numArg100-pbAtt0.3-14.apx,322
ER-numArg100-pbAtt0.25-8.apx,252
ER-numArg100-pbAtt0.6-4.apx,144
ER-numArg100-pbAtt0.45-10.apx,162
ER-numArg100-pbAtt0.35-16.apx,214
ER-numArg100-pbAtt0.85-3.apx,96
ER-numArg100-pbAtt0.35-7.apx,226
ER-numArg100-pbAtt0.7-7.apx,106
ER-numArg100-pbAtt0.45-17.apx,238
ER-numArg100-pbAtt0.35-11.apx,184
ER-numArg100-pbAtt0.4-1.apx,216
ER-numArg100-pbAtt0.35-15.apx,164
ER-numArg100-pbAtt0.9-12.apx,72
ER-numArg100-pbAtt0.35-5.apx,206
ER-numArg100-pbAtt0.75-8.apx,126
ER-numArg100-pbAtt0.7-0.apx,108
ER-numArg100-pbAtt0.25-10.apx,290
ER-numArg100-pbAtt0.95-2.apx,96
ER-numArg100-pbAtt0.25-2.apx,328
ER-numArg100-pbAtt0.8-15.apx,122
ER-numArg100-pbAtt0.45-12.apx,210
ER-numArg100-pbAtt0.35-0.apx,218
ER-numArg100-pbAtt0.9-4.apx,96
ER-numArg100-pbAtt0.3-8.apx,162
ER-numArg100-pbAtt0.8-10.apx,124
ER-numArg100-pbAtt0.9-9.apx,58
ER-numArg100-pbAtt0.5-3.apx,172
ER-numArg100-pbAtt0.6-9.apx,100
ER-numArg100-pbAtt0.5-4.apx,206
ER-numArg100-pbAtt0.85-11.apx,112
ER-numArg100-pbAtt0.9-5.apx,116
ER-numArg100-pbAtt0.4-17.apx,228
ER-numArg100-pbAtt0.2-6.apx,368
ER-numArg100-pbAtt0.3-11.apx,266
ER-numArg100-pbAtt0.95-14.apx,66
ER-numArg100-pbAtt0.25-5.apx,278
ER-numArg100-pbAtt0.15-3.apx,248
ER-numArg100-pbAtt0.9-1.apx,140
ER-numArg100-pbAtt0.9-17.apx,84
ER-numArg100-pbAtt0.65-11.apx,162
ER-numArg100-pbAtt0.75-1.apx,104
ER-numArg100-pbAtt0.6-2.apx,120
ER-numArg100-pbAtt0.65-14.apx,140
ER-numArg100-pbAtt0.75-16.apx,90
ER-numArg100-pbAtt0.55-10.apx,198
ER-numArg100-pbAtt0.75-18.apx,102
ER-numArg100-pbAtt0.35-10.apx,250
ER-numArg100-pbAtt0.25-0.apx,262
ER-numArg100-pbAtt0.3-18.apx,282
ER-numArg100-pbAtt0.55-5.apx,178
ER-numArg100-pbAtt0.35-6.apx,284
ER-numArg100-pbAtt0.75-6.apx,130
ER-numArg100-pbAtt0.75-9.apx,100
ER-numArg100-pbAtt0.4-0.apx,176
ER-numArg100-pbAtt0.85-4.apx,142
ER-numArg100-pbAtt0.8-11.apx,140
ER-numArg100-pbAtt0.55-11.apx,144
ER-numArg100-pbAtt0.25-18.apx,316
ER-numArg100-pbAtt0.7-15.apx,132
ER-numArg100-pbAtt0.85-12.apx,118
ER-numArg100-pbAtt0.65-15.apx,186
ER-numArg100-pbAtt0.95-17.apx,86
ER-numArg100-pbAtt0.15-12.apx,324
ER-numArg100-pbAtt0.2-13.apx,312
ER-numArg100-pbAtt0.9-14.apx,82
ER-numArg100-pbAtt0.15-1.apx,272
ER-numArg100-pbAtt0.15-13.apx,338
ER-numArg100-pbAtt0.55-18.apx,174
ER-numArg100-pbAtt0.6-0.apx,166
ER-numArg100-pbAtt0.7-11.apx,138
ER-numArg100-pbAtt0.2-0.apx,342
ER-numArg100-pbAtt0.65-17.apx,166
ER-numArg100-pbAtt0.4-18.apx,192
ER-numArg100-pbAtt0.6-11.apx,138
ER-numArg100-pbAtt0.8-2.apx,112
ER-numArg100-pbAtt0.45-14.apx,190
ER-numArg100-pbAtt0.85-6.apx,84
ER-numArg100-pbAtt0.65-9.apx,184
ER-numArg100-pbAtt0.65-10.apx,114
ER-numArg100-pbAtt0.35-2.apx,312
ER-numArg100-pbAtt0.15-9.apx,340
ER-numArg100-pbAtt0.85-13.apx,72
ER-numArg100-pbAtt0.95-18.apx,26
ER-numArg100-pbAtt0.2-16.apx,312
ER-numArg100-pbAtt0.55-17.apx,112
ER-numArg100-pbAtt0.4-8.apx,268
ER-numArg100-pbAtt0.45-15.apx,174
ER-numArg100-pbAtt0.45-9.apx,212
ER-numArg100-pbAtt0.9-16.apx,84
ER-numArg100-pbAtt0.5-12.apx,140
ER-numArg100-pbAtt0.3-5.apx,282
ER-numArg100-pbAtt0.65-1.apx,96
ER-numArg100-pbAtt0.8-6.apx,104
ER-numArg100-pbAtt0.55-2.apx,128
ER-numArg100-pbAtt0.65-13.apx,120
ER-numArg100-pbAtt0.8-0.apx,134
ER-numArg100-pbAtt0.75-14.apx,150
ER-numArg100-pbAtt0.4-2.apx,284
ER-numArg100-pbAtt0.5-11.apx,176
ER-numArg100-pbAtt0.15-6.apx,262
ER-numArg100-pbAtt0.25-13.apx,288
ER-numArg100-pbAtt0.45-11.apx,204
ER-numArg100-pbAtt0.2-17.apx,228
ER-numArg100-pbAtt0.45-6.apx,176
ER-numArg100-pbAtt0.45-4.apx,210
ER-numArg100-pbAtt0.95-9.apx,72
ER-numArg100-pbAtt0.55-7.apx,124
ER-numArg100-pbAtt0.55-3.apx,184
ER-numArg100-pbAtt0.8-7.apx,84
ER-numArg100-pbAtt0.75-10.apx,118
ER-numArg100-pbAtt0.7-13.apx,144
ER-numArg100-pbAtt0.6-12.apx,174
ER-numArg100-pbAtt0.95-10.apx,90
ER-numArg100-pbAtt0.35-13.apx,264
ER-numArg100-pbAtt0.65-18.apx,162
ER-numArg100-pbAtt0.85-0.apx,80
ER-numArg100-pbAtt0.15-16.apx,318
ER-numArg100-pbAtt0.65-4.apx,186
ER-numArg100-pbAtt0.3-17.apx,224
ER-numArg100-pbAtt0.95-4.apx,108
ER-numArg100-pbAtt0.8-8.apx,124
ER-numArg100-pbAtt0.85-9.apx,134
ER-numArg100-pbAtt0.45-7.apx,206
ER-numArg100-pbAtt0.8-13.apx,92
ER-numArg100-pbAtt0.4-10.apx,152
ER-numArg100-pbAtt0.3-10.apx,268
ER-numArg100-pbAtt0.65-5.apx,176
ER-numArg100-pbAtt0.8-9.apx,120
ER-numArg100-pbAtt0.15-18.apx,214
ER-numArg100-pbAtt0.2-14.apx,232
ER-numArg100-pbAtt0.55-0.apx,152
ER-numArg100-pbAtt0.4-5.apx,152
ER-numArg100-pbAtt0.75-3.apx,154
ER-numArg100-pbAtt0.5-8.apx,156
ER-numArg100-pbAtt0.95-5.apx,82
ER-numArg100-pbAtt0.45-3.apx,182
ER-numArg100-pbAtt0.2-11.apx,282
ER-numArg100-pbAtt0.9-10.apx,68
ER-numArg100-pbAtt0.7-8.apx,142
ER-numArg100-pbAtt0.9-15.apx,64
ER-numArg100-pbAtt0.7-1.apx,148
ER-numArg100-pbAtt0.5-14.apx,214
ER-numArg100-pbAtt0.9-3.apx,80
ER-numArg100-pbAtt0.3-4.apx,290
ER-numArg100-pbAtt0.3-6.apx,182
ER-numArg100-pbAtt0.2-9.apx,244
ER-numArg100-pbAtt0.6-15.apx,138
ER-numArg100-pbAtt0.15-11.apx,194
ER-numArg100-pbAtt0.35-4.apx,214
ER-numArg100-pbAtt0.7-10.apx,110
ER-numArg100-pbAtt0.8-3.apx,86
ER-numArg100-pbAtt0.35-18.apx,178
ER-numArg100-pbAtt0.6-6.apx,106
ER-numArg100-pbAtt0.4-13.apx,184
ER-numArg100-pbAtt0.7-12.apx,142
ER-numArg100-pbAtt0.85-8.apx,86
ER-numArg100-pbAtt0.95-16.apx,92
ER-numArg100-pbAtt0.4-7.apx,262
ER-numArg100-pbAtt0.2-8.apx,350
ER-numArg100-pbAtt0.25-14.apx,170
ER-numArg100-pbAtt0.25-11.apx,258
ER-numArg100-pbAtt0.75-17.apx,76
ER-numArg100-pbAtt0.65-16.apx,182
ER-numArg100-pbAtt0.2-10.apx,308
ER-numArg100-pbAtt0.95-11.apx,94
ER-numArg100-pbAtt0.7-14.apx,128
ER-numArg100-pbAtt0.85-2.apx,96
ER-numArg100-pbAtt0.25-1.apx,318
ER-numArg100-pbAtt0.7-2.apx,132
ER-numArg100-pbAtt0.55-4.apx,262
ER-numArg100-pbAtt0.2-7.apx,296
ER-numArg100-pbAtt0.7-18.apx,110
ER-numArg100-pbAtt0.95-7.apx,60
ER-numArg100-pbAtt0.6-13.apx,162
ER-numArg100-pbAtt0.25-16.apx,230
ER-numArg100-pbAtt0.85-16.apx,126
ER-numArg100-pbAtt0.6-8.apx,156
ER-numArg100-pbAtt0.75-7.apx,128
ER-numArg100-pbAtt0.5-0.apx,168
ER-numArg100-pbAtt0.4-3.apx,252
ER-numArg100-pbAtt0.55-1.apx,226
ER-numArg100-pbAtt0.5-15.apx,208
ER-numArg100-pbAtt0.4-4.apx,170
ER-numArg100-pbAtt0.6-17.apx,158
ER-numArg100-pbAtt0.4-9.apx,216
ER-numArg100-pbAtt0.35-12.apx,216
ER-numArg100-pbAtt0.2-3.apx,304
ER-numArg100-pbAtt0.5-16.apx,216
ER-numArg100-pbAtt0.65-8.apx,172
ER-numArg100-pbAtt0.7-9.apx,90
ER-numArg100-pbAtt0.75-0.apx,114
ER-numArg100-pbAtt0.5-7.apx,254
ER-numArg100-pbAtt0.15-14.apx,272
ER-numArg100-pbAtt0.55-14.apx,196
ER-numArg100-pbAtt0.2-18.apx,390
ER-numArg100-pbAtt0.85-1.apx,66
ER-numArg100-pbAtt0.8-12.apx,104
ER-numArg100-pbAtt0.55-13.apx,200
ER-numArg100-pbAtt0.55-8.apx,136
ER-numArg100-pbAtt0.2-1.apx,352
ER-numArg100-pbAtt0.6-16.apx,130
ER-numArg100-pbAtt0.7-6.apx,130
ER-numArg100-pbAtt0.95-12.apx,84
ER-numArg100-pbAtt0.3-3.apx,246
ER-numArg100-pbAtt0.15-10.apx,272
ER-numArg100-pbAtt0.9-6.apx,84
ER-numArg100-pbAtt0.6-14.apx,162
ER-numArg100-pbAtt0.3-13.apx,312
ER-numArg100-pbAtt0.45-13.apx,234
ER-numArg100-pbAtt0.8-16.apx,144
ER-numArg100-pbAtt0.6-7.apx,152
