filename,distance
BA-numArg20-pbCycle0.05-9.apx,4
BA-numArg20-pbCycle0.65-10.apx,10
BA-numArg20-pbCycle0-11.apx,2
BA-numArg20-pbCycle0.8-3.apx,2
BA-numArg20-pbCycle0.75-3.apx,20
BA-numArg20-pbCycle0.15-9.apx,0
BA-numArg20-pbCycle0.5-8.apx,0
BA-numArg20-pbCycle0.5-13.apx,4
BA-numArg20-pbCycle0.05-10.apx,8
BA-numArg20-pbCycle0.5-9.apx,6
BA-numArg20-pbCycle0.3-15.apx,0
BA-numArg20-pbCycle0.55-4.apx,0
BA-numArg20-pbCycle0.7-6.apx,0
BA-numArg20-pbCycle0.45-13.apx,6
BA-numArg20-pbCycle0.1-11.apx,18
BA-numArg20-pbCycle0.75-16.apx,0
BA-numArg20-pbCycle0.85-9.apx,0
BA-numArg20-pbCycle0.15-12.apx,0
BA-numArg20-pbCycle0.45-1.apx,0
BA-numArg20-pbCycle0.9-1.apx,0
BA-numArg20-pbCycle0.3-2.apx,8
BA-numArg20-pbCycle0.9-9.apx,0
BA-numArg20-pbCycle0.75-10.apx,0
BA-numArg20-pbCycle0.55-6.apx,14
BA-numArg20-pbCycle0.05-15.apx,0
BA-numArg20-pbCycle0.65-3.apx,0
BA-numArg20-pbCycle0.1-10.apx,2
BA-numArg20-pbCycle0.1-13.apx,0
BA-numArg20-pbCycle0.7-16.apx,0
BA-numArg20-pbCycle0.45-12.apx,0
BA-numArg20-pbCycle0.1-7.apx,0
BA-numArg20-pbCycle0.65-2.apx,8
BA-numArg20-pbCycle0.35-4.apx,0
BA-numArg20-pbCycle0.05-5.apx,0
BA-numArg20-pbCycle0.75-8.apx,0
BA-numArg20-pbCycle0.9-0.apx,0
BA-numArg20-pbCycle0.5-10.apx,0
BA-numArg20-pbCycle0-1.apx,0
BA-numArg20-pbCycle0.5-1.apx,0
BA-numArg20-pbCycle0.3-11.apx,2
BA-numArg20-pbCycle0.75-14.apx,20
BA-numArg20-pbCycle0.05-8.apx,0
BA-numArg20-pbCycle0.4-8.apx,0
BA-numArg20-pbCycle0.45-15.apx,0
BA-numArg20-pbCycle0.85-16.apx,10
BA-numArg20-pbCycle0.4-4.apx,24
BA-numArg20-pbCycle0.8-10.apx,0
BA-numArg20-pbCycle0-16.apx,0
BA-numArg20-pbCycle0-0.apx,0
BA-numArg20-pbCycle0.15-3.apx,0
BA-numArg20-pbCycle0.25-7.apx,0
BA-numArg20-pbCycle0.25-5.apx,0
BA-numArg20-pbCycle0.35-6.apx,0
BA-numArg20-pbCycle0.1-0.apx,0
BA-numArg20-pbCycle0.05-3.apx,0
BA-numArg20-pbCycle0.9-10.apx,0
BA-numArg20-pbCycle0.5-16.apx,6
