,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9
0.5,0.6470588235294118,0.7058823529411765,0.7647058823529411,0.6470588235294118,0.4117647058823529,0.7058823529411765,0.5294117647058824,0.5294117647058824,0.6470588235294118,0.7058823529411765,0.5294117647058824,0.47058823529411764,0.5882352941176471,0.35294117647058826,0.5882352941176471,0.7058823529411765,0.5882352941176471,0.5882352941176471,0.6470588235294118
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.47058823529411764,0.35294117647058826,0.5294117647058824
10.0,0.7058823529411765,0.7058823529411765,0.6470588235294118,0.35294117647058826,0.35294117647058826,0.29411764705882354,0.11764705882352941,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.4117647058823529
