,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95
0.5,0.7894736842105263,0.7894736842105263,0.5789473684210527,0.7894736842105263,0.47368421052631576,0.8421052631578947,0.5789473684210527,0.47368421052631576,0.6842105263157895,0.5789473684210527,0.5263157894736842,0.631578947368421,0.631578947368421,0.5789473684210527,0.6842105263157895,0.47368421052631576,0.7894736842105263
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,0.8947368421052632,0.7368421052631579,0.3684210526315789,0.42105263157894735,0.21052631578947367,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.47368421052631576,0.3684210526315789,0.42105263157894735,0.631578947368421,0.5789473684210527,0.42105263157894735,0.6842105263157895,0.5263157894736842,0.5263157894736842
10.0,0.8421052631578947,0.7368421052631579,0.3157894736842105,0.42105263157894735,0.21052631578947367,0.42105263157894735,0.3684210526315789,0.3684210526315789,0.42105263157894735,0.3684210526315789,0.42105263157894735,0.5789473684210527,0.5789473684210527,0.42105263157894735,0.631578947368421,0.5263157894736842,0.5263157894736842
