filename,distance
BA-numArg100-pbCycle0.75-7.apx,150
BA-numArg100-pbCycle0.3-16.apx,334
BA-numArg100-pbCycle0.1-3.apx,70
BA-numArg100-pbCycle0.6-7.apx,296
BA-numArg100-pbCycle0.75-14.apx,384
BA-numArg100-pbCycle0.05-14.apx,26
BA-numArg100-pbCycle0.4-8.apx,194
BA-numArg100-pbCycle0.65-8.apx,132
BA-numArg100-pbCycle0.1-0.apx,150
BA-numArg100-pbCycle0.45-14.apx,378
BA-numArg100-pbCycle0.65-0.apx,356
BA-numArg100-pbCycle0.25-3.apx,170
BA-numArg100-pbCycle0.85-14.apx,108
BA-numArg100-pbCycle0.1-15.apx,64
BA-numArg100-pbCycle0.65-13.apx,466
BA-numArg100-pbCycle0.1-5.apx,162
BA-numArg100-pbCycle0.25-10.apx,562
BA-numArg100-pbCycle0.3-7.apx,136
BA-numArg100-pbCycle0.25-4.apx,276
BA-numArg100-pbCycle0.75-16.apx,466
BA-numArg100-pbCycle0.75-10.apx,368
BA-numArg100-pbCycle0.05-6.apx,258
BA-numArg100-pbCycle0-16.apx,24
BA-numArg100-pbCycle0.75-12.apx,312
BA-numArg100-pbCycle0.35-2.apx,194
BA-numArg100-pbCycle0.9-0.apx,356
BA-numArg100-pbCycle0.2-2.apx,320
BA-numArg100-pbCycle0.1-1.apx,134
BA-numArg100-pbCycle0.55-2.apx,130
BA-numArg100-pbCycle0.05-3.apx,94
BA-numArg100-pbCycle0-10.apx,16
BA-numArg100-pbCycle0.45-16.apx,358
BA-numArg100-pbCycle0.1-16.apx,46
BA-numArg100-pbCycle0.8-15.apx,208
BA-numArg100-pbCycle0.05-4.apx,36
BA-numArg100-pbCycle0.4-5.apx,330
BA-numArg100-pbCycle0.3-9.apx,598
BA-numArg100-pbCycle0.7-10.apx,256
BA-numArg100-pbCycle0.85-15.apx,324
BA-numArg100-pbCycle0.35-7.apx,244
BA-numArg100-pbCycle0.1-14.apx,172
BA-numArg100-pbCycle0.35-0.apx,88
BA-numArg100-pbCycle0-3.apx,50
BA-numArg100-pbCycle0.5-10.apx,380
BA-numArg100-pbCycle0.5-8.apx,272
BA-numArg100-pbCycle0.7-12.apx,760
BA-numArg100-pbCycle0.2-11.apx,140
BA-numArg100-pbCycle0.1-6.apx,200
BA-numArg100-pbCycle0.8-16.apx,204
BA-numArg100-pbCycle0.6-6.apx,186
BA-numArg100-pbCycle0.5-7.apx,384
BA-numArg100-pbCycle0.25-7.apx,654
BA-numArg100-pbCycle0.05-8.apx,2
BA-numArg100-pbCycle0.25-6.apx,200
BA-numArg100-pbCycle0.9-2.apx,270
BA-numArg100-pbCycle0.55-4.apx,646
BA-numArg100-pbCycle0.35-9.apx,82
BA-numArg100-pbCycle0.65-14.apx,242
BA-numArg100-pbCycle0.2-5.apx,160
BA-numArg100-pbCycle0.85-9.apx,200
BA-numArg100-pbCycle0.9-6.apx,270
BA-numArg100-pbCycle0-11.apx,2
BA-numArg100-pbCycle0.25-1.apx,362
BA-numArg100-pbCycle0.65-4.apx,262
BA-numArg100-pbCycle0.9-14.apx,276
BA-numArg100-pbCycle0.05-16.apx,20
BA-numArg100-pbCycle0.15-16.apx,170
BA-numArg100-pbCycle0.65-5.apx,278
BA-numArg100-pbCycle0.9-13.apx,78
BA-numArg100-pbCycle0.75-2.apx,334
BA-numArg100-pbCycle0.2-15.apx,140
BA-numArg100-pbCycle0.05-11.apx,0
BA-numArg100-pbCycle0.6-4.apx,312
BA-numArg100-pbCycle0.8-2.apx,524
BA-numArg100-pbCycle0.55-11.apx,282
BA-numArg100-pbCycle0.1-9.apx,392
BA-numArg100-pbCycle0.75-4.apx,346
BA-numArg100-pbCycle0.8-8.apx,360
BA-numArg100-pbCycle0.45-3.apx,180
BA-numArg100-pbCycle0.05-5.apx,264
BA-numArg100-pbCycle0.1-2.apx,34
BA-numArg100-pbCycle0.55-3.apx,494
BA-numArg100-pbCycle0.25-12.apx,286
BA-numArg100-pbCycle0.6-9.apx,336
BA-numArg100-pbCycle0.05-15.apx,18
BA-numArg100-pbCycle0.15-0.apx,224
BA-numArg100-pbCycle0.45-7.apx,126
BA-numArg100-pbCycle0.25-2.apx,328
BA-numArg100-pbCycle0.3-0.apx,200
BA-numArg100-pbCycle0-8.apx,0
BA-numArg100-pbCycle0.4-2.apx,142
BA-numArg100-pbCycle0.9-11.apx,182
BA-numArg100-pbCycle0.15-15.apx,124
BA-numArg100-pbCycle0.7-2.apx,356
BA-numArg100-pbCycle0.6-11.apx,286
BA-numArg100-pbCycle0.5-5.apx,328
BA-numArg100-pbCycle0.6-2.apx,170
BA-numArg100-pbCycle0.7-8.apx,408
BA-numArg100-pbCycle0-6.apx,108
BA-numArg100-pbCycle0.6-8.apx,142
BA-numArg100-pbCycle0.2-16.apx,238
BA-numArg100-pbCycle0.35-11.apx,312
BA-numArg100-pbCycle0.55-7.apx,368
BA-numArg100-pbCycle0.15-8.apx,154
BA-numArg100-pbCycle0.3-3.apx,232
BA-numArg100-pbCycle0.65-6.apx,318
BA-numArg100-pbCycle0.5-4.apx,150
BA-numArg100-pbCycle0.25-16.apx,36
BA-numArg100-pbCycle0.8-1.apx,248
BA-numArg100-pbCycle0.9-8.apx,186
BA-numArg100-pbCycle0.15-11.apx,240
BA-numArg100-pbCycle0.45-10.apx,396
BA-numArg100-pbCycle0.4-6.apx,304
BA-numArg100-pbCycle0.4-3.apx,222
BA-numArg100-pbCycle0.3-1.apx,278
BA-numArg100-pbCycle0.7-15.apx,286
BA-numArg100-pbCycle0.45-13.apx,462
BA-numArg100-pbCycle0.2-8.apx,104
BA-numArg100-pbCycle0.15-13.apx,30
BA-numArg100-pbCycle0.25-14.apx,56
BA-numArg100-pbCycle0.75-13.apx,478
BA-numArg100-pbCycle0.35-13.apx,82
BA-numArg100-pbCycle0.9-10.apx,218
BA-numArg100-pbCycle0.55-15.apx,358
BA-numArg100-pbCycle0.35-10.apx,344
BA-numArg100-pbCycle0.4-14.apx,236
BA-numArg100-pbCycle0.4-13.apx,220
BA-numArg100-pbCycle0.05-9.apx,32
BA-numArg100-pbCycle0.8-4.apx,146
BA-numArg100-pbCycle0.1-8.apx,92
BA-numArg100-pbCycle0.75-3.apx,474
BA-numArg100-pbCycle0.15-9.apx,124
BA-numArg100-pbCycle0.45-9.apx,432
BA-numArg100-pbCycle0.8-5.apx,210
BA-numArg100-pbCycle0.7-0.apx,274
BA-numArg100-pbCycle0.85-1.apx,170
BA-numArg100-pbCycle0.35-3.apx,82
BA-numArg100-pbCycle0.7-1.apx,428
BA-numArg100-pbCycle0.1-4.apx,74
BA-numArg100-pbCycle0.4-1.apx,354
BA-numArg100-pbCycle0.7-7.apx,636
BA-numArg100-pbCycle0.5-0.apx,422
BA-numArg100-pbCycle0.65-12.apx,324
BA-numArg100-pbCycle0.7-14.apx,474
BA-numArg100-pbCycle0.75-15.apx,234
BA-numArg100-pbCycle0.9-12.apx,310
BA-numArg100-pbCycle0.6-10.apx,130
BA-numArg100-pbCycle0.9-7.apx,220
BA-numArg100-pbCycle0.25-8.apx,218
BA-numArg100-pbCycle0.4-16.apx,278
BA-numArg100-pbCycle0.2-1.apx,24
BA-numArg100-pbCycle0.1-13.apx,14
BA-numArg100-pbCycle0.65-15.apx,306
BA-numArg100-pbCycle0-4.apx,46
BA-numArg100-pbCycle0.6-0.apx,356
BA-numArg100-pbCycle0.35-4.apx,282
BA-numArg100-pbCycle0.65-10.apx,604
BA-numArg100-pbCycle0-14.apx,366
BA-numArg100-pbCycle0.4-0.apx,130
BA-numArg100-pbCycle0.85-4.apx,282
BA-numArg100-pbCycle0.55-0.apx,526
BA-numArg100-pbCycle0.35-8.apx,198
BA-numArg100-pbCycle0.85-8.apx,350
BA-numArg100-pbCycle0.75-8.apx,220
BA-numArg100-pbCycle0.25-11.apx,380
BA-numArg100-pbCycle0.05-13.apx,82
BA-numArg100-pbCycle0.85-16.apx,304
BA-numArg100-pbCycle0.4-4.apx,522
BA-numArg100-pbCycle0.3-12.apx,286
BA-numArg100-pbCycle0.4-10.apx,174
BA-numArg100-pbCycle0.05-0.apx,84
BA-numArg100-pbCycle0.8-10.apx,130
BA-numArg100-pbCycle0.55-10.apx,502
BA-numArg100-pbCycle0.2-4.apx,96
BA-numArg100-pbCycle0.5-11.apx,364
BA-numArg100-pbCycle0.3-11.apx,206
BA-numArg100-pbCycle0.8-11.apx,324
BA-numArg100-pbCycle0.6-5.apx,106
BA-numArg100-pbCycle0.45-11.apx,262
BA-numArg100-pbCycle0.5-15.apx,536
BA-numArg100-pbCycle0.25-9.apx,184
BA-numArg100-pbCycle0.8-13.apx,270
BA-numArg100-pbCycle0.45-1.apx,224
BA-numArg100-pbCycle0.25-15.apx,174
BA-numArg100-pbCycle0.7-3.apx,150
BA-numArg100-pbCycle0.65-7.apx,406
BA-numArg100-pbCycle0.75-9.apx,578
BA-numArg100-pbCycle0.1-10.apx,104
BA-numArg100-pbCycle0.45-8.apx,196
BA-numArg100-pbCycle0.8-9.apx,184
BA-numArg100-pbCycle0.8-7.apx,444
BA-numArg100-pbCycle0.05-7.apx,122
BA-numArg100-pbCycle0.5-6.apx,258
BA-numArg100-pbCycle0.65-1.apx,284
BA-numArg100-pbCycle0.55-14.apx,440
BA-numArg100-pbCycle0.15-2.apx,86
BA-numArg100-pbCycle0.35-12.apx,170
BA-numArg100-pbCycle0.45-0.apx,386
BA-numArg100-pbCycle0.75-0.apx,388
BA-numArg100-pbCycle0.25-0.apx,164
BA-numArg100-pbCycle0.3-15.apx,132
BA-numArg100-pbCycle0.1-12.apx,222
BA-numArg100-pbCycle0.7-16.apx,150
BA-numArg100-pbCycle0.8-3.apx,372
BA-numArg100-pbCycle0.75-6.apx,596
BA-numArg100-pbCycle0.5-9.apx,66
BA-numArg100-pbCycle0-15.apx,94
BA-numArg100-pbCycle0.6-15.apx,408
BA-numArg100-pbCycle0-5.apx,0
BA-numArg100-pbCycle0.6-16.apx,192
BA-numArg100-pbCycle0.5-1.apx,344
BA-numArg100-pbCycle0.85-7.apx,172
BA-numArg100-pbCycle0.15-5.apx,186
BA-numArg100-pbCycle0.55-6.apx,404
BA-numArg100-pbCycle0.25-5.apx,204
BA-numArg100-pbCycle0.55-8.apx,298
BA-numArg100-pbCycle0.15-4.apx,58
BA-numArg100-pbCycle0-0.apx,74
BA-numArg100-pbCycle0.5-12.apx,320
BA-numArg100-pbCycle0.25-13.apx,170
BA-numArg100-pbCycle0.15-14.apx,74
BA-numArg100-pbCycle0.1-11.apx,92
BA-numArg100-pbCycle0.2-10.apx,174
BA-numArg100-pbCycle0.3-14.apx,238
BA-numArg100-pbCycle0.2-14.apx,222
BA-numArg100-pbCycle0.85-13.apx,554
BA-numArg100-pbCycle0-9.apx,110
BA-numArg100-pbCycle0.45-6.apx,220
BA-numArg100-pbCycle0.15-10.apx,130
BA-numArg100-pbCycle0.35-6.apx,310
BA-numArg100-pbCycle0.55-16.apx,342
BA-numArg100-pbCycle0.55-5.apx,178
BA-numArg100-pbCycle0.05-12.apx,70
BA-numArg100-pbCycle0.3-5.apx,236
BA-numArg100-pbCycle0-12.apx,0
BA-numArg100-pbCycle0.8-6.apx,322
BA-numArg100-pbCycle0.2-13.apx,190
BA-numArg100-pbCycle0.85-5.apx,218
BA-numArg100-pbCycle0.05-10.apx,92
BA-numArg100-pbCycle0.85-10.apx,126
BA-numArg100-pbCycle0.6-12.apx,212
BA-numArg100-pbCycle0.3-4.apx,144
BA-numArg100-pbCycle0.1-7.apx,68
BA-numArg100-pbCycle0.05-2.apx,88
BA-numArg100-pbCycle0.2-12.apx,340
BA-numArg100-pbCycle0.9-1.apx,276
BA-numArg100-pbCycle0-2.apx,0
BA-numArg100-pbCycle0.45-5.apx,176
BA-numArg100-pbCycle0.3-2.apx,86
BA-numArg100-pbCycle0.85-0.apx,118
BA-numArg100-pbCycle0.2-7.apx,66
BA-numArg100-pbCycle0.3-6.apx,542
BA-numArg100-pbCycle0.15-1.apx,316
BA-numArg100-pbCycle0.3-13.apx,60
BA-numArg100-pbCycle0.35-14.apx,168
BA-numArg100-pbCycle0.65-9.apx,338
BA-numArg100-pbCycle0.65-3.apx,128
BA-numArg100-pbCycle0.5-14.apx,222
BA-numArg100-pbCycle0.5-3.apx,152
BA-numArg100-pbCycle0.4-12.apx,352
BA-numArg100-pbCycle0.9-16.apx,318
BA-numArg100-pbCycle0.35-5.apx,266
BA-numArg100-pbCycle0.7-6.apx,414
BA-numArg100-pbCycle0.15-7.apx,336
BA-numArg100-pbCycle0.7-9.apx,142
