filename,distance
BA-numArg100-pbCycle0.2-11.apx,150
BA-numArg100-pbCycle0.1-6.apx,208
BA-numArg100-pbCycle0.8-16.apx,398
BA-numArg100-pbCycle0.6-6.apx,270
BA-numArg100-pbCycle0.5-7.apx,472
BA-numArg100-pbCycle0.25-7.apx,666
BA-numArg100-pbCycle0.05-8.apx,4
BA-numArg100-pbCycle0.25-6.apx,200
BA-numArg100-pbCycle0.9-2.apx,468
BA-numArg100-pbCycle0.55-4.apx,688
BA-numArg100-pbCycle0.35-9.apx,150
BA-numArg100-pbCycle0.65-14.apx,312
BA-numArg100-pbCycle0.2-5.apx,190
BA-numArg100-pbCycle0.85-9.apx,196
BA-numArg100-pbCycle0.9-6.apx,268
BA-numArg100-pbCycle0-11.apx,2
BA-numArg100-pbCycle0.25-1.apx,530
BA-numArg100-pbCycle0.65-4.apx,280
BA-numArg100-pbCycle0.9-14.apx,398
BA-numArg100-pbCycle0.05-16.apx,20
BA-numArg100-pbCycle0.15-16.apx,170
BA-numArg100-pbCycle0.65-5.apx,320
BA-numArg100-pbCycle0.9-13.apx,144
BA-numArg100-pbCycle0.75-2.apx,362
BA-numArg100-pbCycle0.2-15.apx,166
BA-numArg100-pbCycle0.05-11.apx,0
BA-numArg100-pbCycle0.6-4.apx,364
BA-numArg100-pbCycle0.8-2.apx,550
BA-numArg100-pbCycle0.55-11.apx,324
BA-numArg100-pbCycle0.1-9.apx,424
BA-numArg100-pbCycle0.75-4.apx,388
BA-numArg100-pbCycle0.8-8.apx,560
BA-numArg100-pbCycle0.45-3.apx,216
BA-numArg100-pbCycle0.05-5.apx,280
BA-numArg100-pbCycle0.1-2.apx,34
BA-numArg100-pbCycle0.55-3.apx,598
BA-numArg100-pbCycle0.25-12.apx,286
BA-numArg100-pbCycle0.6-9.apx,396
BA-numArg100-pbCycle0.05-15.apx,18
BA-numArg100-pbCycle0.15-0.apx,226
BA-numArg100-pbCycle0.45-7.apx,150
BA-numArg100-pbCycle0.25-2.apx,336
BA-numArg100-pbCycle0.3-0.apx,386
BA-numArg100-pbCycle0-8.apx,0
BA-numArg100-pbCycle0.4-2.apx,146
BA-numArg100-pbCycle0.9-11.apx,200
BA-numArg100-pbCycle0.15-15.apx,124
BA-numArg100-pbCycle0.7-2.apx,436
BA-numArg100-pbCycle0.6-11.apx,348
BA-numArg100-pbCycle0.5-5.apx,432
BA-numArg100-pbCycle0.6-2.apx,240
BA-numArg100-pbCycle0.7-8.apx,452
BA-numArg100-pbCycle0-6.apx,108
BA-numArg100-pbCycle0.6-8.apx,214
BA-numArg100-pbCycle0.2-16.apx,316
BA-numArg100-pbCycle0.35-11.apx,324
BA-numArg100-pbCycle0.55-7.apx,466
BA-numArg100-pbCycle0.15-8.apx,154
BA-numArg100-pbCycle0.3-3.apx,258
BA-numArg100-pbCycle0.65-6.apx,328
BA-numArg100-pbCycle0.5-4.apx,178
BA-numArg100-pbCycle0.25-16.apx,36
BA-numArg100-pbCycle0.8-1.apx,704
BA-numArg100-pbCycle0.9-8.apx,296
BA-numArg100-pbCycle0.15-11.apx,240
BA-numArg100-pbCycle0.45-10.apx,428
BA-numArg100-pbCycle0.4-6.apx,378
BA-numArg100-pbCycle0.4-3.apx,240
BA-numArg100-pbCycle0.3-1.apx,288
BA-numArg100-pbCycle0.7-15.apx,288
BA-numArg100-pbCycle0.45-13.apx,508
BA-numArg100-pbCycle0.2-8.apx,118
BA-numArg100-pbCycle0.15-13.apx,30
BA-numArg100-pbCycle0.25-14.apx,56
BA-numArg100-pbCycle0.75-13.apx,484
BA-numArg100-pbCycle0.35-13.apx,124
BA-numArg100-pbCycle0.9-10.apx,256
BA-numArg100-pbCycle0.55-15.apx,410
BA-numArg100-pbCycle0.35-10.apx,400
BA-numArg100-pbCycle0.4-14.apx,262
BA-numArg100-pbCycle0.4-13.apx,250
BA-numArg100-pbCycle0.05-9.apx,32
BA-numArg100-pbCycle0.8-4.apx,164
BA-numArg100-pbCycle0.1-8.apx,92
BA-numArg100-pbCycle0.75-3.apx,608
BA-numArg100-pbCycle0.15-9.apx,124
BA-numArg100-pbCycle0.45-9.apx,504
BA-numArg100-pbCycle0.8-5.apx,226
BA-numArg100-pbCycle0.7-0.apx,304
BA-numArg100-pbCycle0.85-1.apx,178
BA-numArg100-pbCycle0.35-3.apx,136
BA-numArg100-pbCycle0.7-1.apx,512
BA-numArg100-pbCycle0.1-4.apx,74
BA-numArg100-pbCycle0.4-1.apx,436
BA-numArg100-pbCycle0.7-7.apx,796
BA-numArg100-pbCycle0.5-0.apx,462
BA-numArg100-pbCycle0.65-12.apx,402
BA-numArg100-pbCycle0.7-14.apx,652
BA-numArg100-pbCycle0.75-15.apx,298
BA-numArg100-pbCycle0.9-12.apx,312
BA-numArg100-pbCycle0.6-10.apx,160
BA-numArg100-pbCycle0.9-7.apx,350
BA-numArg100-pbCycle0.25-8.apx,262
BA-numArg100-pbCycle0.4-16.apx,332
BA-numArg100-pbCycle0.2-1.apx,28
BA-numArg100-pbCycle0.1-13.apx,14
BA-numArg100-pbCycle0.65-15.apx,334
BA-numArg100-pbCycle0-4.apx,46
BA-numArg100-pbCycle0.6-0.apx,396
BA-numArg100-pbCycle0.35-4.apx,290
BA-numArg100-pbCycle0.65-10.apx,774
BA-numArg100-pbCycle0-14.apx,378
BA-numArg100-pbCycle0.4-0.apx,138
BA-numArg100-pbCycle0.85-4.apx,576
BA-numArg100-pbCycle0.55-0.apx,544
BA-numArg100-pbCycle0.35-8.apx,228
BA-numArg100-pbCycle0.85-8.apx,570
BA-numArg100-pbCycle0.75-8.apx,266
BA-numArg100-pbCycle0.25-11.apx,408
BA-numArg100-pbCycle0.05-13.apx,86
BA-numArg100-pbCycle0.85-16.apx,326
BA-numArg100-pbCycle0.4-4.apx,552
BA-numArg100-pbCycle0.3-12.apx,310
BA-numArg100-pbCycle0.4-10.apx,202
BA-numArg100-pbCycle0.05-0.apx,86
BA-numArg100-pbCycle0.8-10.apx,154
BA-numArg100-pbCycle0.55-10.apx,556
BA-numArg100-pbCycle0.2-4.apx,118
BA-numArg100-pbCycle0.5-11.apx,426
BA-numArg100-pbCycle0.3-11.apx,210
BA-numArg100-pbCycle0.8-11.apx,426
BA-numArg100-pbCycle0.6-5.apx,118
BA-numArg100-pbCycle0.45-11.apx,356
BA-numArg100-pbCycle0.5-15.apx,780
BA-numArg100-pbCycle0.25-9.apx,212
BA-numArg100-pbCycle0.8-13.apx,310
BA-numArg100-pbCycle0.45-1.apx,284
BA-numArg100-pbCycle0.25-15.apx,214
BA-numArg100-pbCycle0.7-3.apx,190
BA-numArg100-pbCycle0.65-7.apx,478
BA-numArg100-pbCycle0.75-9.apx,672
BA-numArg100-pbCycle0.1-10.apx,104
BA-numArg100-pbCycle0.45-8.apx,282
BA-numArg100-pbCycle0.8-9.apx,212
BA-numArg100-pbCycle0.8-7.apx,488
BA-numArg100-pbCycle0.05-7.apx,130
BA-numArg100-pbCycle0.5-6.apx,278
BA-numArg100-pbCycle0.65-1.apx,336
BA-numArg100-pbCycle0.55-14.apx,472
BA-numArg100-pbCycle0.15-2.apx,114
BA-numArg100-pbCycle0.35-12.apx,172
BA-numArg100-pbCycle0.45-0.apx,444
BA-numArg100-pbCycle0.75-0.apx,396
BA-numArg100-pbCycle0.25-0.apx,198
BA-numArg100-pbCycle0.3-15.apx,160
BA-numArg100-pbCycle0.1-12.apx,228
BA-numArg100-pbCycle0.7-16.apx,194
BA-numArg100-pbCycle0.8-3.apx,390
BA-numArg100-pbCycle0.75-6.apx,720
BA-numArg100-pbCycle0.5-9.apx,128
BA-numArg100-pbCycle0-15.apx,102
BA-numArg100-pbCycle0.6-15.apx,436
BA-numArg100-pbCycle0-5.apx,0
BA-numArg100-pbCycle0.6-16.apx,476
BA-numArg100-pbCycle0.5-1.apx,396
BA-numArg100-pbCycle0.85-7.apx,200
BA-numArg100-pbCycle0.15-5.apx,200
BA-numArg100-pbCycle0.55-6.apx,480
BA-numArg100-pbCycle0.25-5.apx,206
BA-numArg100-pbCycle0.55-8.apx,350
BA-numArg100-pbCycle0.15-4.apx,58
BA-numArg100-pbCycle0-0.apx,74
BA-numArg100-pbCycle0.5-12.apx,390
BA-numArg100-pbCycle0.25-13.apx,184
BA-numArg100-pbCycle0.15-14.apx,96
BA-numArg100-pbCycle0.1-11.apx,92
BA-numArg100-pbCycle0.2-10.apx,182
BA-numArg100-pbCycle0.3-14.apx,260
BA-numArg100-pbCycle0.2-14.apx,288
BA-numArg100-pbCycle0.85-13.apx,948
BA-numArg100-pbCycle0-9.apx,110
BA-numArg100-pbCycle0.45-6.apx,242
BA-numArg100-pbCycle0.15-10.apx,132
BA-numArg100-pbCycle0.35-6.apx,536
BA-numArg100-pbCycle0.55-16.apx,348
BA-numArg100-pbCycle0.55-5.apx,178
BA-numArg100-pbCycle0.05-12.apx,72
BA-numArg100-pbCycle0.3-5.apx,276
BA-numArg100-pbCycle0-12.apx,0
BA-numArg100-pbCycle0.8-6.apx,368
BA-numArg100-pbCycle0.2-13.apx,226
BA-numArg100-pbCycle0.85-5.apx,220
BA-numArg100-pbCycle0.05-10.apx,108
BA-numArg100-pbCycle0.85-10.apx,202
BA-numArg100-pbCycle0.6-12.apx,224
BA-numArg100-pbCycle0.3-4.apx,166
BA-numArg100-pbCycle0.1-7.apx,88
BA-numArg100-pbCycle0.05-2.apx,88
BA-numArg100-pbCycle0.2-12.apx,346
BA-numArg100-pbCycle0.9-1.apx,276
BA-numArg100-pbCycle0-2.apx,0
BA-numArg100-pbCycle0.45-5.apx,252
BA-numArg100-pbCycle0.3-2.apx,98
BA-numArg100-pbCycle0.85-0.apx,92
BA-numArg100-pbCycle0.2-7.apx,90
BA-numArg100-pbCycle0.3-6.apx,562
BA-numArg100-pbCycle0.15-1.apx,352
BA-numArg100-pbCycle0.3-13.apx,66
BA-numArg100-pbCycle0.35-14.apx,186
BA-numArg100-pbCycle0.65-9.apx,380
BA-numArg100-pbCycle0.65-3.apx,204
BA-numArg100-pbCycle0.5-14.apx,296
BA-numArg100-pbCycle0.5-3.apx,164
BA-numArg100-pbCycle0.4-12.apx,384
BA-numArg100-pbCycle0.9-16.apx,364
BA-numArg100-pbCycle0.35-5.apx,366
BA-numArg100-pbCycle0.7-6.apx,960
BA-numArg100-pbCycle0.15-7.apx,372
BA-numArg100-pbCycle0.7-9.apx,150
