filename,distance
WS-numArg100-pbCycle0.75-beta1-baseDegree80-3.apx,202
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-1.apx,190
WS-numArg100-pbCycle0.75-beta1-baseDegree20-1.apx,244
WS-numArg100-pbCycle0.25-beta1-baseDegree60-4.apx,84
WS-numArg100-pbCycle0.5-beta0-baseDegree20-0.apx,224
WS-numArg100-pbCycle0.5-beta0-baseDegree20-1.apx,204
WS-numArg100-pbCycle0.5-beta0-baseDegree40-3.apx,118
WS-numArg100-pbCycle0.75-beta0-baseDegree20-1.apx,150
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-4.apx,174
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-2.apx,148
WS-numArg100-pbCycle0.25-beta0.5-baseDegree60-3.apx,154
WS-numArg100-pbCycle0.25-beta0.5-baseDegree40-0.apx,200
WS-numArg100-pbCycle0.5-beta0.25-baseDegree80-0.apx,92
WS-numArg100-pbCycle0.5-beta0.25-baseDegree60-3.apx,76
WS-numArg100-pbCycle0.25-beta0.5-baseDegree20-0.apx,318
WS-numArg100-pbCycle0.5-beta0.75-baseDegree60-1.apx,182
WS-numArg100-pbCycle0.75-beta0.75-baseDegree20-3.apx,266
WS-numArg100-pbCycle0.25-beta0-baseDegree60-3.apx,132
WS-numArg100-pbCycle0.25-beta0.75-baseDegree60-0.apx,124
WS-numArg100-pbCycle0.75-beta0.75-baseDegree40-4.apx,232
WS-numArg100-pbCycle0.5-beta1-baseDegree20-0.apx,316
WS-numArg100-pbCycle0.25-beta0.75-baseDegree80-3.apx,118
WS-numArg100-pbCycle0.25-beta0.25-baseDegree40-1.apx,182
WS-numArg100-pbCycle0.75-beta0.5-baseDegree60-3.apx,108
WS-numArg100-pbCycle0.75-beta1-baseDegree80-2.apx,98
WS-numArg100-pbCycle0.5-beta1-baseDegree20-2.apx,348
WS-numArg100-pbCycle0.5-beta0-baseDegree60-2.apx,94
WS-numArg100-pbCycle0.25-beta0-baseDegree40-4.apx,158
WS-numArg100-pbCycle0.75-beta0.5-baseDegree80-2.apx,90
WS-numArg100-pbCycle0.25-beta1-baseDegree80-1.apx,176
WS-numArg100-pbCycle0.75-beta1-baseDegree80-4.apx,104
WS-numArg100-pbCycle0.5-beta0.5-baseDegree80-2.apx,74
WS-numArg100-pbCycle0.25-beta0.25-baseDegree60-3.apx,194
WS-numArg100-pbCycle0.25-beta0.5-baseDegree60-1.apx,196
WS-numArg100-pbCycle0.75-beta0.75-baseDegree80-0.apx,106
WS-numArg100-pbCycle0.25-beta0-baseDegree40-0.apx,108
WS-numArg100-pbCycle0.25-beta1-baseDegree20-0.apx,246
WS-numArg100-pbCycle0.25-beta0.75-baseDegree20-4.apx,304
WS-numArg100-pbCycle0.25-beta0.25-baseDegree80-3.apx,98
WS-numArg100-pbCycle0.75-beta0.75-baseDegree80-2.apx,112
WS-numArg100-pbCycle0.5-beta0.75-baseDegree20-4.apx,248
WS-numArg100-pbCycle0.5-beta0.75-baseDegree60-2.apx,162
WS-numArg100-pbCycle0.25-beta0-baseDegree60-2.apx,74
WS-numArg100-pbCycle0.75-beta1-baseDegree20-2.apx,266
WS-numArg100-pbCycle0.25-beta0.5-baseDegree40-1.apx,134
WS-numArg100-pbCycle0.25-beta0.25-baseDegree60-1.apx,128
WS-numArg100-pbCycle0.5-beta0.25-baseDegree80-1.apx,128
WS-numArg100-pbCycle0.25-beta0.75-baseDegree40-0.apx,168
WS-numArg100-pbCycle0.75-beta0-baseDegree80-0.apx,108
WS-numArg100-pbCycle0.25-beta0-baseDegree40-1.apx,154
WS-numArg100-pbCycle0.5-beta0-baseDegree80-1.apx,84
WS-numArg100-pbCycle0.25-beta0.25-baseDegree80-1.apx,106
WS-numArg100-pbCycle0.5-beta0-baseDegree40-0.apx,170
WS-numArg100-pbCycle0.5-beta0.25-baseDegree60-0.apx,166
WS-numArg100-pbCycle0.25-beta1-baseDegree80-3.apx,140
WS-numArg100-pbCycle0.25-beta0.75-baseDegree60-4.apx,122
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-3.apx,182
WS-numArg100-pbCycle0.75-beta1-baseDegree40-2.apx,266
WS-numArg100-pbCycle0.75-beta0.5-baseDegree80-3.apx,98
WS-numArg100-pbCycle0.5-beta0.5-baseDegree20-0.apx,250
WS-numArg100-pbCycle0.25-beta1-baseDegree20-4.apx,308
WS-numArg100-pbCycle0.5-beta0-baseDegree60-1.apx,164
WS-numArg100-pbCycle0.25-beta0.5-baseDegree60-4.apx,134
WS-numArg100-pbCycle0.75-beta0.25-baseDegree60-4.apx,114
WS-numArg100-pbCycle0.25-beta1-baseDegree40-3.apx,206
WS-numArg100-pbCycle0.5-beta0.75-baseDegree20-3.apx,244
WS-numArg100-pbCycle0.75-beta0-baseDegree40-3.apx,134
WS-numArg100-pbCycle0.25-beta0-baseDegree20-4.apx,138
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-3.apx,192
WS-numArg100-pbCycle0.5-beta0.5-baseDegree20-4.apx,290
WS-numArg100-pbCycle0.5-beta1-baseDegree80-4.apx,106
WS-numArg100-pbCycle0.25-beta0.75-baseDegree20-0.apx,300
WS-numArg100-pbCycle0.75-beta1-baseDegree60-2.apx,174
WS-numArg100-pbCycle0.5-beta1-baseDegree40-0.apx,174
WS-numArg100-pbCycle0.75-beta0.75-baseDegree80-3.apx,114
WS-numArg100-pbCycle0.75-beta1-baseDegree20-0.apx,214
WS-numArg100-pbCycle0.75-beta0.25-baseDegree40-4.apx,104
WS-numArg100-pbCycle0.25-beta0-baseDegree20-2.apx,140
WS-numArg100-pbCycle0.25-beta0.5-baseDegree80-0.apx,78
WS-numArg100-pbCycle0.5-beta0.75-baseDegree80-4.apx,114
WS-numArg100-pbCycle0.25-beta0.25-baseDegree40-3.apx,170
WS-numArg100-pbCycle0.25-beta0.75-baseDegree60-3.apx,168
WS-numArg100-pbCycle0.25-beta1-baseDegree60-1.apx,152
WS-numArg100-pbCycle0.5-beta1-baseDegree20-1.apx,358
WS-numArg100-pbCycle0.25-beta0.5-baseDegree20-1.apx,306
WS-numArg100-pbCycle0.25-beta0.5-baseDegree20-4.apx,288
WS-numArg100-pbCycle0.25-beta0.25-baseDegree20-1.apx,232
WS-numArg100-pbCycle0.5-beta0.25-baseDegree20-4.apx,220
WS-numArg100-pbCycle0.5-beta0.5-baseDegree80-4.apx,80
WS-numArg100-pbCycle0.75-beta0.75-baseDegree60-2.apx,220
WS-numArg100-pbCycle0.5-beta0-baseDegree80-2.apx,70
WS-numArg100-pbCycle0.5-beta0-baseDegree40-4.apx,118
WS-numArg100-pbCycle0.75-beta0.75-baseDegree60-1.apx,166
WS-numArg100-pbCycle0.5-beta0-baseDegree20-2.apx,230
WS-numArg100-pbCycle0.25-beta0.75-baseDegree80-4.apx,74
WS-numArg100-pbCycle0.5-beta0.25-baseDegree60-1.apx,112
WS-numArg100-pbCycle0.25-beta0.25-baseDegree60-2.apx,122
WS-numArg100-pbCycle0.75-beta0.25-baseDegree60-1.apx,92
WS-numArg100-pbCycle0.75-beta0.25-baseDegree40-1.apx,168
WS-numArg100-pbCycle0.75-beta1-baseDegree20-3.apx,254
WS-numArg100-pbCycle0.75-beta0.25-baseDegree20-1.apx,198
WS-numArg100-pbCycle0.75-beta0.25-baseDegree80-4.apx,114
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-0.apx,234
WS-numArg100-pbCycle0.5-beta1-baseDegree80-2.apx,172
WS-numArg100-pbCycle0.5-beta0.5-baseDegree20-3.apx,312
WS-numArg100-pbCycle0.75-beta0-baseDegree60-1.apx,70
WS-numArg100-pbCycle0.25-beta1-baseDegree40-0.apx,168
WS-numArg100-pbCycle0.25-beta0.25-baseDegree20-0.apx,210
WS-numArg100-pbCycle0.25-beta0-baseDegree20-0.apx,128
WS-numArg100-pbCycle0.25-beta1-baseDegree20-1.apx,364
WS-numArg100-pbCycle0.75-beta1-baseDegree40-0.apx,212
WS-numArg100-pbCycle0.5-beta0-baseDegree80-4.apx,56
WS-numArg100-pbCycle0.75-beta0-baseDegree80-1.apx,104
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-2.apx,188
WS-numArg100-pbCycle0.5-beta0.25-baseDegree80-4.apx,116
WS-numArg100-pbCycle0.75-beta1-baseDegree60-1.apx,196
WS-numArg100-pbCycle0.5-beta0.5-baseDegree20-1.apx,236
WS-numArg100-pbCycle0.75-beta0-baseDegree40-2.apx,114
WS-numArg100-pbCycle0.5-beta0-baseDegree20-3.apx,168
WS-numArg100-pbCycle0.5-beta0.5-baseDegree20-2.apx,330
WS-numArg100-pbCycle0.5-beta1-baseDegree40-4.apx,164
WS-numArg100-pbCycle0.75-beta0-baseDegree60-0.apx,74
WS-numArg100-pbCycle0.75-beta1-baseDegree60-0.apx,204
WS-numArg100-pbCycle0.75-beta0-baseDegree20-2.apx,92
WS-numArg100-pbCycle0.5-beta0.25-baseDegree80-3.apx,72
WS-numArg100-pbCycle0.75-beta0.75-baseDegree60-3.apx,178
WS-numArg100-pbCycle0.5-beta0.5-baseDegree60-0.apx,154
WS-numArg100-pbCycle0.25-beta0-baseDegree40-3.apx,160
WS-numArg100-pbCycle0.25-beta0.75-baseDegree20-2.apx,292
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-0.apx,100
WS-numArg100-pbCycle0.75-beta0.75-baseDegree60-0.apx,198
WS-numArg100-pbCycle0.75-beta0.75-baseDegree20-2.apx,284
WS-numArg100-pbCycle0.75-beta1-baseDegree80-1.apx,48
WS-numArg100-pbCycle0.5-beta0.75-baseDegree80-1.apx,210
WS-numArg100-pbCycle0.75-beta0.25-baseDegree80-2.apx,62
WS-numArg100-pbCycle0.25-beta1-baseDegree60-0.apx,158
WS-numArg100-pbCycle0.75-beta0.5-baseDegree60-0.apx,88
WS-numArg100-pbCycle0.5-beta0-baseDegree20-4.apx,164
WS-numArg100-pbCycle0.25-beta0-baseDegree60-0.apx,140
WS-numArg100-pbCycle0.25-beta1-baseDegree60-3.apx,134
WS-numArg100-pbCycle0.25-beta0.5-baseDegree80-2.apx,114
WS-numArg100-pbCycle0.5-beta0.75-baseDegree20-0.apx,226
WS-numArg100-pbCycle0.75-beta0.75-baseDegree40-0.apx,186
WS-numArg100-pbCycle0.25-beta0.5-baseDegree60-2.apx,88
WS-numArg100-pbCycle0.25-beta0.25-baseDegree80-0.apx,78
WS-numArg100-pbCycle0.75-beta1-baseDegree40-1.apx,238
WS-numArg100-pbCycle0.5-beta0.75-baseDegree80-3.apx,78
WS-numArg100-pbCycle0.75-beta0-baseDegree80-4.apx,82
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-2.apx,152
WS-numArg100-pbCycle0.5-beta0.25-baseDegree60-4.apx,142
WS-numArg100-pbCycle0.75-beta0.75-baseDegree20-0.apx,348
WS-numArg100-pbCycle0.5-beta0.5-baseDegree80-0.apx,120
WS-numArg100-pbCycle0.25-beta0.5-baseDegree40-4.apx,164
WS-numArg100-pbCycle0.25-beta0.75-baseDegree20-3.apx,240
WS-numArg100-pbCycle0.75-beta1-baseDegree20-4.apx,312
WS-numArg100-pbCycle0.75-beta0.25-baseDegree80-3.apx,84
WS-numArg100-pbCycle0.75-beta0.5-baseDegree80-4.apx,106
WS-numArg100-pbCycle0.75-beta0.75-baseDegree60-4.apx,148
WS-numArg100-pbCycle0.25-beta0.5-baseDegree80-4.apx,82
WS-numArg100-pbCycle0.75-beta0-baseDegree20-0.apx,182
WS-numArg100-pbCycle0.25-beta0.75-baseDegree60-1.apx,130
WS-numArg100-pbCycle0.5-beta0.25-baseDegree20-0.apx,214
WS-numArg100-pbCycle0.5-beta0.5-baseDegree40-4.apx,236
WS-numArg100-pbCycle0.5-beta0.5-baseDegree60-4.apx,112
WS-numArg100-pbCycle0.5-beta0.25-baseDegree20-1.apx,200
WS-numArg100-pbCycle0.75-beta0.25-baseDegree40-3.apx,256
WS-numArg100-pbCycle0.75-beta0.25-baseDegree20-2.apx,188
WS-numArg100-pbCycle0.75-beta0.75-baseDegree40-3.apx,222
WS-numArg100-pbCycle0.75-beta0.5-baseDegree20-1.apx,214
WS-numArg100-pbCycle0.25-beta1-baseDegree40-1.apx,180
WS-numArg100-pbCycle0.75-beta0-baseDegree60-4.apx,134
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-0.apx,184
WS-numArg100-pbCycle0.25-beta1-baseDegree60-2.apx,202
WS-numArg100-pbCycle0.75-beta0.75-baseDegree80-1.apx,96
WS-numArg100-pbCycle0.75-beta0-baseDegree40-4.apx,100
WS-numArg100-pbCycle0.75-beta0.75-baseDegree80-4.apx,90
WS-numArg100-pbCycle0.75-beta0.5-baseDegree80-1.apx,124
WS-numArg100-pbCycle0.25-beta1-baseDegree80-2.apx,98
WS-numArg100-pbCycle0.5-beta0-baseDegree80-3.apx,60
WS-numArg100-pbCycle0.75-beta0.75-baseDegree20-4.apx,300
WS-numArg100-pbCycle0.25-beta0.5-baseDegree40-2.apx,128
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-3.apx,216
WS-numArg100-pbCycle0.25-beta0-baseDegree80-4.apx,102
WS-numArg100-pbCycle0.25-beta0.5-baseDegree80-1.apx,92
WS-numArg100-pbCycle0.75-beta0.25-baseDegree40-0.apx,204
WS-numArg100-pbCycle0.5-beta0.75-baseDegree60-4.apx,198
WS-numArg100-pbCycle0.5-beta1-baseDegree40-2.apx,170
WS-numArg100-pbCycle0.75-beta0-baseDegree40-1.apx,154
WS-numArg100-pbCycle0.25-beta0.75-baseDegree80-0.apx,110
WS-numArg100-pbCycle0.75-beta1-baseDegree40-4.apx,266
WS-numArg100-pbCycle0.75-beta0.25-baseDegree60-0.apx,168
WS-numArg100-pbCycle0.25-beta1-baseDegree80-4.apx,106
WS-numArg100-pbCycle0.5-beta0-baseDegree40-2.apx,96
WS-numArg100-pbCycle0.5-beta0.25-baseDegree20-3.apx,280
WS-numArg100-pbCycle0.75-beta0.5-baseDegree80-0.apx,120
WS-numArg100-pbCycle0.25-beta0-baseDegree60-1.apx,82
WS-numArg100-pbCycle0.5-beta0-baseDegree60-4.apx,102
WS-numArg100-pbCycle0.5-beta0.5-baseDegree80-1.apx,140
WS-numArg100-pbCycle0.25-beta0.25-baseDegree80-2.apx,130
WS-numArg100-pbCycle0.75-beta1-baseDegree40-3.apx,212
WS-numArg100-pbCycle0.25-beta0.75-baseDegree80-1.apx,126
WS-numArg100-pbCycle0.75-beta0-baseDegree20-3.apx,176
WS-numArg100-pbCycle0.5-beta0.5-baseDegree60-3.apx,150
WS-numArg100-pbCycle0.5-beta1-baseDegree80-1.apx,142
WS-numArg100-pbCycle0.75-beta0.5-baseDegree20-4.apx,286
WS-numArg100-pbCycle0.5-beta0.75-baseDegree20-2.apx,302
WS-numArg100-pbCycle0.5-beta0-baseDegree40-1.apx,148
WS-numArg100-pbCycle0.75-beta0.25-baseDegree40-2.apx,250
WS-numArg100-pbCycle0.25-beta0.25-baseDegree80-4.apx,98
WS-numArg100-pbCycle0.5-beta0.75-baseDegree20-1.apx,260
WS-numArg100-pbCycle0.5-beta1-baseDegree40-3.apx,168
WS-numArg100-pbCycle0.75-beta0-baseDegree80-2.apx,78
WS-numArg100-pbCycle0.25-beta0-baseDegree80-0.apx,146
WS-numArg100-pbCycle0.25-beta0-baseDegree80-2.apx,122
WS-numArg100-pbCycle0.75-beta0.25-baseDegree20-0.apx,292
WS-numArg100-pbCycle0.75-beta0.5-baseDegree60-2.apx,138
WS-numArg100-pbCycle0.75-beta0.25-baseDegree20-3.apx,242
WS-numArg100-pbCycle0.5-beta0.5-baseDegree40-1.apx,270
WS-numArg100-pbCycle0.25-beta0.5-baseDegree20-3.apx,316
WS-numArg100-pbCycle0.25-beta0.5-baseDegree40-3.apx,182
WS-numArg100-pbCycle0.25-beta0.25-baseDegree20-4.apx,260
WS-numArg100-pbCycle0.5-beta1-baseDegree80-0.apx,120
WS-numArg100-pbCycle0.25-beta0.25-baseDegree40-4.apx,188
WS-numArg100-pbCycle0.75-beta1-baseDegree80-0.apx,106
WS-numArg100-pbCycle0.25-beta0.75-baseDegree40-2.apx,230
WS-numArg100-pbCycle0.5-beta1-baseDegree20-4.apx,280
WS-numArg100-pbCycle0.25-beta0.75-baseDegree40-1.apx,238
WS-numArg100-pbCycle0.5-beta1-baseDegree80-3.apx,106
WS-numArg100-pbCycle0.25-beta0-baseDegree20-3.apx,172
WS-numArg100-pbCycle0.5-beta1-baseDegree60-1.apx,158
WS-numArg100-pbCycle0.75-beta0.5-baseDegree20-2.apx,204
