filename,distance
WS-numArg100-pbCycle0.75-beta0.75-baseDegree40-2.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree20-2.apx,0
WS-numArg100-pbCycle0.25-beta0.75-baseDegree80-2.apx,0
WS-numArg100-pbCycle0.75-beta0.25-baseDegree20-4.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree80-3.apx,0
WS-numArg100-pbCycle0.25-beta0-baseDegree80-3.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.25-beta0.75-baseDegree40-4.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree40-3.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-4.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree60-0.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree20-3.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree40-2.apx,0
WS-numArg100-pbCycle0.25-beta0-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.5-beta0.25-baseDegree20-2.apx,0
WS-numArg100-pbCycle0.75-beta1-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.25-beta0-baseDegree40-2.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-4.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree80-0.apx,0
WS-numArg100-pbCycle0.75-beta1-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree20-0.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree60-0.apx,0
WS-numArg100-pbCycle0.25-beta0.75-baseDegree40-3.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree80-2.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree20-3.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.5-beta0.25-baseDegree80-2.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree40-0.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree20-3.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree80-0.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree80-0.apx,0
WS-numArg100-pbCycle0.75-beta0.75-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree40-2.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-1.apx,0
WS-numArg100-pbCycle0.25-beta0.75-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree60-1.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree20-2.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree40-0.apx,0
WS-numArg100-pbCycle0.25-beta0-baseDegree80-1.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree20-4.apx,0
WS-numArg100-pbCycle0.25-beta0.75-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree40-4.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree60-0.apx,0
WS-numArg100-pbCycle0.75-beta0.75-baseDegree40-1.apx,0
WS-numArg100-pbCycle0.25-beta0.5-baseDegree60-0.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree60-1.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree20-3.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree60-0.apx,0
WS-numArg100-pbCycle0.25-beta0-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.75-beta0.25-baseDegree80-0.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree40-1.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree40-0.apx,0
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-1.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree40-2.apx,0
WS-numArg100-pbCycle0.5-beta1-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.25-beta0.5-baseDegree20-2.apx,0
WS-numArg100-pbCycle0.75-beta0.25-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.25-beta0.25-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.5-beta0.25-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.75-beta0.25-baseDegree60-2.apx,0
WS-numArg100-pbCycle0.25-beta0.5-baseDegree80-3.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree60-3.apx,0
WS-numArg100-pbCycle0.75-beta0.25-baseDegree80-1.apx,0
WS-numArg100-pbCycle0.5-beta0.5-baseDegree80-3.apx,0
WS-numArg100-pbCycle0.75-beta1-baseDegree80-3.apx,0
WS-numArg100-pbCycle0.75-beta0.5-baseDegree40-1.apx,0
WS-numArg100-pbCycle0.75-beta1-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.25-beta1-baseDegree60-4.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree20-0.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.5-beta0-baseDegree40-3.apx,0
WS-numArg100-pbCycle0.75-beta0-baseDegree20-1.apx,0
WS-numArg100-pbCycle0.5-beta0.25-baseDegree40-4.apx,0
WS-numArg100-pbCycle0.5-beta0.75-baseDegree40-2.apx,0
